company,address,industry,website,phone,contact_person,position,email,url
Công Ty Cổ Phần Công Nghệ & Thiết Bị Công Nghiệp,"Tầng 2, Toà A, Toàn nhà T6/08 Tôn Quang Phiệt, P. Cổ Nhuế 1, Q. Bắc Từ Liêm,","['Camera Panasonic', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera IP', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị']",['www.atjsc.pro.vn'],['02437725186'],Ms. Tuấn,,info@atjsc.pro.vn,https://www.yellowpages.vn/lgs/1306956/cong-ty-co-phan-cong-nghe---thiet-bi-cong-nghiep.html
Công Ty TNHH Thương Mại Dịch Vụ Trương Sỏi,"197 Lý Thường Kiệt, P.7, Q.11,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Đèn Trang Trí (Đèn Màu, Đèn Chùm,..)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Đèn Downlight ( Led, Nổi, Âm Trần, Mắt ếch,..)', 'Đèn LED', 'Bộ Đàm']","['www.truongsoico.com', 'www.ledbaohan.com']","['02839574207', '02839561916', '0909424253']",Mr. Trần Thanh Sang,,truongsoi207@gmail.com,https://www.yellowpages.vn/lgs/1187687565/cong-ty-tnhh-thuong-mai-dich-vu-truong-soi.html
Công Ty TNHH Sản Xuất Và Thương Mại An Lộc,"109 Rạp Hát, P. Vệ An, TP. Bắc Ninh,","['Đèn Trang Trí (Đèn Màu, Đèn Chùm,..)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Điện Công Nghiệp', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện', 'Đèn LED']",['www.sieuthiden.vn'],"['02223825468', '0913259228']",Mr. Nguyễn Quang Hùng,,congtyanlocbn@gmail.com,https://www.yellowpages.vn/lgs/1187740338/cong-ty-tnhh-san-xuat-va-thuong-mai-an-loc.html
Công Ty TNHH Thiết Bị Công Nghệ Anh Ninh Cộng Lực,"Số 393 Nguyễn Văn Linh, Q. Lê Chân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.congluc.vn\t\t'],"['0913010111', '02253795111']",Mr. Lưu Tiến Dực,Giám Đốc,congluccctv@gmail.com,https://www.yellowpages.vn/lgs/1187816280/cong-ty-tnhh-thiet-bi-cong-nghe-anh-ninh-cong-luc.html
Việt Thắng - Công Ty Cổ Phần Thiết Bị Công Nghiệp & Chuyển Giao Công Nghệ Việt Thắng,"Tầng 8, Toà nhà Diamond Flower Trung Hoà, P. Nhân Chính, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.vietthang.vn'],"['0866609581', '02466665511', '0912750911']",Mr. Hùng,,,https://www.yellowpages.vn/lgs/1438335/viet-thang-cong-ty-co-phan-thiet-bi-cong-nghiep---chuyen-giao-cong-nghe-viet-thang.html
Công Ty CP Công Nghệ Lạc Gia Cường,"Thôn Quang Châu, X. Hòa Châu, H. Hòa Vang,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Điện Nhẹ - Thiết Kế Và Thi Công Hệ Thống Điện Nhẹ']",['www.lagitech.com.vn'],"['0966780888', '02363785979']",Mr. Lĩnh,P. Kinh Doanh,linhtp@lagitech.com.vn,https://www.yellowpages.vn/lgs/1187688849/cong-ty-cp-cong-nghe-lac-gia-cuong.html
Công Ty TNHH Xây Dựng và Thương Mại Đăng Khuê,"Số 22, ngõ 77/47 Phố Xuân La, Phường Xuân La, Quận Tây Hồ,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.dangkhue.com'],"['0983580555', '0915188123']",Hotline,,,https://www.yellowpages.vn/lgs/1187733420/cong-ty-tnhh-xay-dung-va-thuong-mai-dang-khue.html
Công Ty TNHH Viễn Thông Phương Thanh Nguyên,"870 Trần Cao Vân, Q. Thanh Khê,","['Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn']",['www.ptntelecom.com'],"['0905140789', '02513768777', '02363768777']",Hotline,,ptntelecom@gmail.com,https://www.yellowpages.vn/lgs/1048746/cong-ty-tnhh-vien-thong-phuong-thanh-nguyen.html
Công Ty TNHH MTV Jointech,"144-146 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Q. 1,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera IP', 'Thẻ Từ, Thẻ Thông Minh, Thẻ Nhựa', 'Cảm Biến - Thiết Bị Cảm Biến']",['www.jointech.com.vn'],['02839146179'],Hotline,,info@jointech.com.vn,https://www.yellowpages.vn/lgs/1187833212/cong-ty-tnhh-mtv-jointech.html
Công Ty TNHH TMAX Việt Nam,"Số 50/18 Gò Dầu, P Tân Quý, Q. Tân Phú,","['Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị']",['www.tmaxcctv.com'],"['0909528977', '02866863007']",Nguyễn Bạn,TP. Kinh Doanh,nguyenbanvpco@gmail.com,https://www.yellowpages.vn/lgs/969684/cong-ty-tnhh-tmax-viet-nam.html
Hải Phi - Công Ty TNHH Hải Phi,"477 Hai Bà Trưng, P. 8, Q. 3,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Kim Thu Sét', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Truyền Hình Và Truyền Thông - Trang Thiết Bị', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét', 'Chuông Cửa Có Hình']",['www.haiphitv.com.vn'],"['1900636690', '0903847513']",Mr. Nguyễn Phương Vũ,Giám Đốc,phuongvu@haiphitv.com.vn,https://www.yellowpages.vn/lgs/1047204/hai-phi-cong-ty-tnhh-hai-phi.html
Công Ty TNHH MTV Kỹ Thuật Công Nghệ Lưu Phúc,"567 Lũy Bán Bích, P. Phú Thạnh, Q. Tân Phú,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Máy Vi Tính, Laptop - Nhà Cung Cấp', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị', 'Máy Vi Tính, Laptop - Linh Kiện Máy Vi Tính, Laptop']","['www.cameraluuphuc.com', 'www.luuphuc.vn']","['0913603637', '02866802215']",Mr. Lưu Thanh Phúc,,info@luuphuc.vn,https://www.yellowpages.vn/lgs/1187718357/cong-ty-tnhh-mtv-ky-thuat-cong-nghe-luu-phuc.html
Công Ty TNHH TM DV Viễn Thông Miền Nam,"Số 37/4 Đường Trục, P. 13, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Thiết Bị Văn Phòng', 'Hàng Hải - Thiết Bị Hàng Hải', 'Máy Văn Phòng', 'Bộ Đàm']",['www.minaco.com.vn'],"['0908224886', '02836361567']",Ông Lâm Xuân Trường,Giám Đốc,info@minaco.com.vn,https://www.yellowpages.vn/lgs/1079313/cong-ty-tnhh-tm-dv-vien-thong-mien-nam.html
Công Ty TNHH Giải Pháp Và Thiết Bị PTH Vina,"55/1/11 Cây Keo, P. Tam Phú, TP. Thủ Đức,","['Thiết Bị Siêu Thị', 'Giá Kệ Siêu Thị, Kệ Để Hàng Siêu Thị', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bãi Giữ Xe Thông Minh', 'Móc Treo Phụ Kiện (Móc, Giá, Lưới,..Treo Phụ Kiện)']","['www.kesieuthipth.com', 'www.hethonggiuxethongminhpth.com']","['02836360468', '0903124498']",Ms. Phạm Dung,,ngocdung.pthvina@gmail.com,https://www.yellowpages.vn/lgs/1187723883/cong-ty-tnhh-giai-phap-va-thiet-bi-pth-vina.html
Công Ty Cổ Phần Vĩnh Sơn,"Đơn vị 24-02, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Q. Bình Thạnh,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'ánh Sáng - Đèn Sân Khấu Và Thiết Bị Sân Khấu (Máy Khói, Máy Phun Lửa,.)', 'Phòng chiếu phim - Tư Vấn, Cung Cấp, Lắp Đặt']",['www.visco-vn.com'],"['0903903768', '02838992888']",Mr. David Chua,,visco@visco-vn.com,https://www.yellowpages.vn/lgs/999423/cong-ty-co-phan-vinh-son.html
Công Ty TNHH Dịch Vụ Và Thương Mại Vietsun,"BT D1, Khu nhà 789 Nhân Mỹ, P. Mỹ Đình 1, Q. Nam Từ Liêm,","['Camera Panasonic', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Samsung', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị', 'Camera Vantech', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Chuông Cửa Có Hình']",['www.camerachongtrom.com.vn'],"['0983283696', '0240983283696']",Hotline,,,https://www.yellowpages.vn/lgs/1187709348/cong-ty-tnhh-dich-vu-va-thuong-mai-vietsun.html
Công Ty XNK Thiết Bị Công Nghệ HTC,"Số 21 Lê Văn Lương, Q. Thanh Xuân,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị']",['www.htcvietnam.vn'],['02436648338'],Hotline,,info@htcvietnam.com,https://www.yellowpages.vn/lgs/1298475/cong-ty-xnk-thiet-bi-cong-nghe-htc.html
Công Ty TNHH Viễn Thông Phương Thanh Nguyên,"870 Trần Cao Vân, Q. Thanh Khê,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt']",['www.ptntelecom.com'],"['0905140789', '02513768777', '02363768777']",Hotline,,ptntelecom@gmail.com,https://www.yellowpages.vn/lgs/1048746/cong-ty-tnhh-vien-thong-phuong-thanh-nguyen.html
Công Ty Cổ Phần Xuất Nhập Khẩu và Đầu Tư Công Nghệ Hà Nội,"101 Phố Vọng, P. Đồng Tâm, Q. Hai Bà Trưng,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Giáo Dục - Thiết Bị Hỗ Trợ Giảng Dạy', 'Máy Photocopy - Nhà Phân Phối và Cung Cấp Máy Photocopy', 'Máy Chiếu', 'Máy In Văn Phòng', 'Máy Văn Phòng', 'Thiết Bị Văn Phòng']",['www.hanoitec.vn'],"['02437326555', '0945451888']",Mr. Trần Viết Thường,,info@hanoitec.vn,https://www.yellowpages.vn/lgs/119293728/cong-ty-co-phan-xuat-nhap-khau-va-dau-tu-cong-nghe-ha-noi.html
Công Ty Cổ Phần Công Nghệ Futech,"Tầng 3, Tòa Nhà CT2, KĐT DreamTown, P. Tây Mỗ, Q. Nam Từ Liêm,","['Bãi Đỗ Xe Tự Động, Bãi Đỗ Xe Thông Minh', 'Phần Mềm', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Bãi Đỗ Xe - Hệ Thống và Thiết Bị Quản Lý', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị']",['www.futech.com.vn'],"['0987496992', '02435527205']",Mr. Bùi Xuân Tường,TP. Marketing,xuantuong.bui@futech.com.vn,https://www.yellowpages.vn/lgs/119310312/cong-ty-co-phan-cong-nghe-futech.html
Công Ty TNHH Thương Mại Media CCTV Bắc Ninh,"Tầng 2, Số 10, Đường Nguyễn Đăng Đạo, P. Tiền An, Tp. Bắc Ninh,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị']",['www.bacninhmedia.com'],"['0917225468', '02223875268']",Mr. Lộc,,,https://www.yellowpages.vn/lgs/1187775804/cong-ty-tnhh-thuong-mai-media-cctv-bac-ninh.html
Công Ty TNHH Đầu Tư Phát Triển Công Nghệ Trọng Tín,"Số 167, Đường Nguyễn Bỉnh Khiêm, Q. Ngô Quyền,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.trongtincctv.com.vn'],"['02253848486', '0986530532']",Mr. Đào Nguyên Trọng,,anninhtrongtin@gmail.com,https://www.yellowpages.vn/lgs/1187899359/cong-ty-tnhh-dau-tu-phat-trien-cong-nghe-trong-tin.html
Công Ty TNHH Thái Phát Thịnh,"Số 79/83/53 Đường Bùi Quang Là, P. 12, Q. Gò Vấp,","['Kim Thu Sét', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Cọc Tiếp Địa, Cọc Chống Sét', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Chống Sét Lan Truyền', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét', 'Máy Bơm Chữa Cháy, Cứu Hỏa (Diesel, Xăng,..Pentax, Tohatsu, Ebara,.)', 'Hệ Thống PCCC - Thi Công Lắp Đặt Hệ Thống Báo Cháy, Chữa Cháy Tự Động', 'Chuông Cửa Có Hình']",['www.thaiphatthinh.vn'],"['0907872007', '02838311003']",Ông Đoàn Công Thái,,doanthai@thaiphatthinh.com,https://www.yellowpages.vn/lgs/1187703582/cong-ty-tnhh-thai-phat-thinh.html
Giang Việt - Công Ty TNHH Công Nghệ Giang Việt,"Phòng 401, Tầng 4, 54 Trương Quốc Dung, P. 10, Q. Phú Nhuận,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy']",['www.gtc.com.vn'],['02838445340'],Hotline,,info@gtc.com.vn,https://www.yellowpages.vn/lgs/1230171/giang-viet-cong-ty-tnhh-cong-nghe-giang-viet.html
Công Ty TNHH Giải Pháp Điện Tử Hightech,"481/12E Tân Kỳ Tân Quý, P. Tân Quý, Q. Tân Phú,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Linh Kiện Điện Tử', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera']",['www.hightech.com.vn'],"['02854356343', '0854356343']",Mr. Hứa Văn Long Hải,,haihua73@gmail.com,https://www.yellowpages.vn/lgs/967719/cong-ty-tnhh-giai-phap-dien-tu-hightech.html
Công Ty TNHH Công Nghệ Thiên Hoàng,"Số 9 Dãy B, Tổ 42, Ngách 44, Ngõ 1, Phan Đình Giót, P. Phương Liệt, Q. Thanh Xuân,","['Đèn Led Dân Dụng, Đèn Led Văn Phòng', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Đèn Led Công Nghiệp, Đèn Led Nhà Xưởng', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện', 'Đèn LED']",['www.suntechvina.com'],"['0903400789', '0904688688', '02436647388']",Mr. Phan Sơn Hồng,,admin@suntechvina.com,https://www.yellowpages.vn/lgs/1297479/cong-ty-tnhh-cong-nghe-thien-hoang.html
Công Ty TNHH MTV Jointech,"144-146 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Q. 1,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera IP', 'Thẻ Từ, Thẻ Thông Minh, Thẻ Nhựa', 'Cảm Biến - Thiết Bị Cảm Biến']",['www.jointech.com.vn'],['02839146179'],Hotline,,info@jointech.com.vn,https://www.yellowpages.vn/lgs/1187833212/cong-ty-tnhh-mtv-jointech.html
Công Ty TNHH EXCO Tech,"47 Nguyễn Đức An, P Phước Mỹ, Q Sơn Trà,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Điện Nhẹ - Thiết Kế Và Thi Công Hệ Thống Điện Nhẹ', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông', 'Nhà Thầu Cơ Điện, Cơ Điện Công Trình']",['www.exco.com.vn'],"['02363553188', '0931343113']",Mr. Phan Nhân Hậu,Giám Đốc,hau@exco.com.vn,https://www.yellowpages.vn/lgs/1187838510/cong-ty-tnhh-exco-tech.html
Công Ty TNHH Gia Thuận Việt,"100 Nguyễn Văn Săng, P. Tân Sơn Nhất, Q. Tân Phú,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Viễn Thông - Thiết Bị và Hệ Thống Viễn Thông']",['www.giathuanviet.com'],"['02822471775', '0919443367']",Ms. Trang,,giathuanviet@gmail.com,https://www.yellowpages.vn/lgs/119352135/cong-ty-tnhh-gia-thuan-viet.html
Công Ty TNHH Thương Mại Dịch Vụ Tín Gia,"44 Bành Văn Trân, P. 7, Q. Tân Bình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Cổng Từ An Ninh']",['www.tingia.com.vn'],"['02839708278', '0908108696']",Mr. Nguyễn Thanh Vũ,Giám Đốc,vunguyen@tingia.com.vn,https://www.yellowpages.vn/lgs/1040061/cong-ty-tnhh-thuong-mai-dich-vu-tin-gia.html
Công Ty TNHH XD - TM Phú Thành,"124 Hoàng Quốc Việt, P. Thị Nại, TP. Quy Nhơn,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Văn Phòng Phẩm - Công Ty Văn Phòng Phẩm']",[],"['0982404768', '02563825495']",Ông Huỳnh Ngọc Thanh,,hnt.express@gmail.com,https://www.yellowpages.vn/lgs/1187788110/cong-ty-tnhh-xd-tm-phu-thanh.html
Công Ty CP Công Nghệ Camera Việt Nam,"Phòng 208- Tòa nhà CT2-C1 , Tòa nhà VOV Mễ Trì, Nam Từ Liêm","['Camera BenCo', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera VDTECH', 'Camera Hikvision', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera IP', 'Camera Vantech', 'Đầu Ghi Hình Camera']","['www.techstore.vn', 'www.vinacamera.vn']",['0366472888'],Mr.  Dương Công Hải,,vinacamera.vn@gmail.com,https://www.yellowpages.vn/lgs/1187811117/cong-ty-cp-cong-nghe-camera-viet-nam.html
Công Ty CP Thiết Bị An Ninh Bách Khoa Việt,"358 Giải Phóng, Q.Thanh Xuân,","['Tổng Đài Điện Thoại - Cung Cấp Và Lắp Đặt', 'Thiết Bị Âm Thanh, Hệ Thống Âm Thanh', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Nhà Thông Minh - Hệ Thống Và Thiết Bị', 'Máy Định Vị GPS, Thiết Bị Định Vị GPS', 'Chuông Cửa Có Hình']",['www.bachkhoaviet.com'],"['0914363499', '02438688822']",Mr. Hiển,,info@bachkhoaviet.net,https://www.yellowpages.vn/lgs/1187680110/cong-ty-cp-thiet-bi-an-ninh-bach-khoa-viet.html
Công Ty TNHH Giải Pháp Công Nghệ NTM,"355A Nguyễn Trọng Tuyển, P. 1, Q. Tân Bình,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Thiết Bị Điện Thông Minh', 'Cửa, Cổng Tự Động', 'Thiết Bị Điện - Nhập Khẩu và Phân Phối Thiết Bị Điện']",['www.congnghentm.com'],"['0902937655', '02866853655']",Mr. Nguyễn Hữu Nghĩa,,info@congnghentm.com,https://www.yellowpages.vn/lgs/1187771433/cong-ty-tnhh-giai-phap-cong-nghe-ntm.html
Công Ty CP An Bảo,"140 Nguyễn Văn Thủ, Q. 1,","['Thiết Bị Chữa Cháy (Tủ, Cuộn, Vòi, Van, Lăng, Trụ, Họng Chữa Cháy)', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Thiết Bị Báo Cháy (Đầu Báo Cháy, Còi, Đèn, Chuông, Nút Nhấn,. Trung Tâm Báo Cháy)', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét']",['www.anbao.vn'],['02839118841'],Hotline,,anbao@anbao.com.vn,https://www.yellowpages.vn/lgs/1187754501/cong-ty-cp-an-bao.html
Công Ty TNHH Thế Giới Công Nghệ An Ninh,"Số 28 Hai Bà Trưng, P. Phước Hiệp, TP Bà Rịa,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Avtech', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Camera Sony', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Camera Vantech']",['www.stw.vn'],"['0934122829', '02543739991']",Ms. Lê Thị Hồng Vinh,,vinhlth@stw.vn,https://www.yellowpages.vn/lgs/1187735325/cong-ty-tnhh-the-gioi-cong-nghe-an-ninh.html
Công Ty TNHH MTV Thương Mại Dịch Vụ Camera 24H,"Số 401, Đường 747, X. Hội Nghĩa, TX. Tân Uyên,","['Máy Chấm Công', 'An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'Camera Ngụy Trang', 'Camera Quan Sát - Phân Phối Và Lắp Đặt Hệ Thống Camera', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Camera Analog', 'Hệ Thống Báo Cháy, Hệ Thống Chữa Cháy Tự Động', 'Đầu Ghi Hình Camera', 'Kiểm Soát Ra Vào - Hệ Thống Và Thiết Bị', 'Camera HD', 'Camera Hồng Ngoại']",['www.trungtamlapdatcamera.com'],"['0979637113', '0938803646', '02746569422']",Mr. Võ Thanh Nhàn,Giám Đốc,trungtamlapdatcamera@gmail.com,https://www.yellowpages.vn/lgs/1187751396/cong-ty-tnhh-mtv-thuong-mai-dich-vu-camera-24h.html
Công Ty TNHH Công Nghệ Nhà Đẹp,"2805/30 Phạm Thế Hiển, P. 7, Q. 8,","['An Ninh, An Toàn - Hệ Thống Và Thiết Bị An Ninh, An Toàn', 'ánh Sáng - Đèn Sân Khấu Và Thiết Bị Sân Khấu (Máy Khói, Máy Phun Lửa,.)', 'Báo Động, Chống Trộm - Hệ Thống Và Thiết Bị', 'Phòng Cháy Chữa Cháy - Thiết Bị Phòng Cháy Chữa Cháy', 'Thiết Bị Chống Sét và Hệ Thống Chống Sét']",['www.congnghenhadep.com'],"['02839818392', '0906479527']",Mr. Phạm Ngọc Nhẫn,Giám Đốc,nhadep2879@gmail.com,https://www.yellowpages.vn/lgs/1187674380/cong-ty-tnhh-cong-nghe-nha-dep.html
